quoteID;quotation;speaker;date;numOccurrences
2020-02-26-050609;Obviously, there were some bad apples on the floor,;Cho Tak Wong;2020-02-26 19:46:00;2
2020-01-31-122279;Yes, we have two bad apples that were in the statehouse. There were also a lot of local elected officials that were a part of -- allegedly -- a part of that scheme,;None;2020-01-31 01:57:54;1
2020-02-25-083875;What I wanted to do is come down here in physiology and announce that Mr. Mesiar is going to be our 2020 Golden Apple Award winner for this school;None;2020-02-25 17:54:04;1
2020-04-10-031553;No one is coming here. We have an iPad set up on a ladder and that's going to have the home court on it,;Allie Quigley;2020-04-10 18:18:02;1
2020-03-15-022264;my love my life my angel my baby my heart and soul, apple of my eye and the twinkle of my star;Alia Bhatt;2020-03-15 09:20:18;1
2020-02-03-020793;Gwyneth watched with admiration and recorded Brad's speech on her iPhone while sitting at their table.,;None;2020-02-03 01:33:10;2
2020-02-01-003531;Apple is focused on the future, not the past.;Steve Jobs;2020-02-01 18:00:47;1
2020-02-04-046995;It could not have been run in time gone by, before tech became available to deliver courses across time and space. The Law Society has been a leader in the use of educational technology. We have an Apple Award which is renewed up to 2021 in recognition of innovation and global leadership in the use of educational IT.;Ken Murphy;2020-02-04 00:00:00;1
2020-01-02-027117;I'm excited to work with Zack, Jamie and the standout team at Apple who have been deeply supportive of my vision for Eden from day one. The shows that Zack and Jamie produced, The Crown and Breaking Bad, are among those I most admired. Apple is one of the most creative companies in the world, and the perfect home for my new production company and next chapter.;Richard Plepler;2020-01-02 20:18:38;2
2020-02-11-107288;We put together a huge package of data to apply, they accepted us [ as an IRP ] and got back to us with a contract. But when we looked at the contract, the prices for Apple parts were so high that we decided not to read any further,;Matt McCormick;2020-02-11 00:00:00;1
2020-04-14-073882;While Apple and Google state they will not capture user identities this does not prevent public health authorities or any other government agency from doing so,;None;2020-04-14 02:48:15;1
2020-03-26-005279;As city after city, state after state, country after country, has begun to implement restrictions on public gatherings due to public safety concerns amidst the COVID-19 crisis, performances, when not canceled outright, have moved en masse to livestreaming platforms. Globally, orchestras still performing are offering free concerts to empty theater seats and thousands of online auditors. Just this past weekend, one could tune in to Bach's St. John Passion, performed by the Bach Collegium Japan under Masaaki Suzuki, the Philadelphia Orchestra, the Vancouver Symphony Orchestra, and the Finnish Radio Symphony, to name just a few. The Met has closed up shop but is offering free nightly HD reruns (although when I tried to log on, the website was so popular that I had virtually to queue, being 28,081 in line) and presenters such as the 92Y and Chamber Music of Lincoln Center are streaming chamber music. And then there's social media. On March 15, Joyce DiDonato and Piotr Beczala, accompanied by harpist Emmanuel Ceysson and pianist Howard Watkins, streamed excerpts of Massanet's opera, Werther, which had been scheduled to open at the Met on March 16. Filmed with an iPhone from DiDonato's living room, as of 1:53 p.m. on March 16, the performance had 244K views, one thousand more views than five minutes before.;Elizabeth Lyon;2020-03-26 12:35:19;1
2020-02-19-031168;I know there's a little mean streak in him because I played with his dad and I know there was a big mean streak in that one. He's not far from the apple tree.;Jim Playfair;2020-02-19 01:26:39;2
2020-02-07-049680;It is the intention of the receivers and administrators to carry on with business as normal, including harvesting the apple crop, processing and packing for sale,;None;2020-02-07 00:34:15;1
2020-01-28-098701;We are thrilled to announce ‌ Apple Pay ‌ is here for all European Curve customers,;Diego Rivas;2020-01-28 10:38:19;5
2020-02-28-009960;By locating in historic Shockoe Bottom, Bryant's Small Batch Cider is providing a unique opportunity for Richmond residents and visitors to enjoy the taste of Virginia apples through their cider, while also creating a new market for apple growers in rural parts of the state,;Bettina Ring;2020-02-28 11:03:20;2
2020-01-16-089027;They don't have access to devices like iPads and tablets (at home),;Gabrielle Campbell;2020-01-16 07:53:16;1
2020-02-18-002297;A warning by Apple (NASDAQ:) is a warning, though it should not be anything more than a short-term bearish impact.;Phil Flynn;2020-02-18 00:00:00;1
2020-02-09-003256;Apple needs to fix those keyboards,;Taika Waititi;2020-02-09 20:35:56;18
2020-02-03-028870;I have both male and female energies and so does he. He understands that me being attracted to a woman has nothing to do with my attraction for him. He knows that I'm just a wild spirit that needs to run free, and that I always come back to the barn for apples from my boy,;None;2020-02-03 15:02:00;1
2020-02-09-049961;used the Apple smartphone's photo app to adjust the colour of the picture;None;2020-02-09 12:08:51;2
2020-01-10-019718;get to the arena the same time if you were going to be playing, stay in your routine. I think routine is big over the course of the season and not getting out of that. I am always throwing the iPad to him with the personnel in there and quizzing him a little bit after, so just making sure his mind is locked into each and every game, so when he comes back it's second nature and the same thing and he can walk right back into it.;Tobias Harris;2020-01-10 22:12:09;1
2020-02-18-006243;Apple joining this alliance is an important signal,;Richard Clarke;2020-02-18 15:03:07;1
2020-04-01-004780;Apple more than doubled its donation to China's efforts to fight COVID-19 to over 50 million yuan ($7 million), CEO Tim Cook posted on Weibo on Wednesday,;None;2020-04-01 13:00:41;1
2020-02-03-006112;Apple has this wonderful thing where they geo tag all your photos and so I found the little country town he was from,;None;2020-02-03 13:00:00;25
2020-03-05-055350;Savage Apple is high in quality, savage in nature and was certainly worth the wait.;None;2020-03-05 23:21:58;1
2020-03-12-072635;This fits within a broader trend of Apple relaxing policy on issues that they just can't possibly enforce at scale.;Alex Austin;2020-03-12 18:16:52;1
2020-02-26-071550;There was a realisation that the daughter, who was the apple of his eye, had been lying to him, living another life with friends that involves the use of drugs,;Trish Kelly;2020-02-26 03:00:39;50
2020-01-21-036249;If a child doesn't come home at night, what does her mother do? Help me. If my daughter is dead, I want her dead body. If she is alive, then I want her alive. My daughter is the apple of my eye.;None;2020-01-21 12:43:00;1
